Time_sec,ReferenceWingArea_ft2,ReferenceChord_ft,ReferenceSpan_ft,SpeedOfSound_SeaLevel_fps,StaticPressure_SeaLevel_psf,ThrustLimit_lbs,StabCommand_deg,AileronCommand_deg,RudderCommand_deg,Throttle_norm,AircraftWeight_lbs,CGx_pct,Ixx_slft,Iyy_slft,Izz_slft,Ixy_slft,Ixz_slft,Iyz_slft,AltitudeMeanSeaLevel_ft,MachNumber,TrueAirspeed_fps,TrueAirspeed_kt,EquivilantAirspeed_fps,EquivilantAirspeed_kt,AccelGravity_fts2,SpeedOfSound_kt,SpeedOfSound_fps,AirTemperature_r,AirDensity_slugft3,StaticPressure_psf,DynamicPressure_psf,TotalPressure_psf,Alpha_deg,Alpha_dot_dps,Beta_deg,Beta_dot_dps,Gamma_deg,CL0,CD0,CM0,CL_alpha,CD_alpha,CM_alpha,CL_alpha_dot,CM_alpha_dot,CL_q,CM_q,CL_m,CD_m,CM_m,CL_delta_stab,CM_delta_stab,CY_b,Cl_b,CN_b,Cl_p,CN_p,Cl_r,CN_r,Cl_delta_ail,CN_delta_ail,CY_rud,Cl_delta_rud,CN_delta_rud,Thrust_lb,Lon_FX_lbs,Lon_FY_lbs,Lon_FZ_lbs,LatDir_FX_lbs,LatDir_FY_lbs,LatDir_FZ_lbs,Propulsion_FX_lbs,Propulsion_FY_lbs,Propulsion_FZ_lbs,FX_lbs,FY_lbs,FZ_lbs,Lon_MX_ftlbs,Lon_MY_ftlbs,Lon_MZ_ftlbs,LatDir_MX_ftlbs,LatDir_MY_ftlbs,LatDir_MZ_ftlbs,Propulsion_MX_ftlbs,Propulsion_MY_ftlbs,Propulsion_MZ_ftlbs,MX_ftlbs,MY_ftlbs,MZ_ftlbs,U_dot_fps2,V_dot_fps2,W_dot_fps2,P_dot_dps2,Q_dot_dps2,R_dot_dps2,Phi_dot_dps,Theta_dot_dps,Psi_dot_dps,U_fps,V_fps,W_fps,P_dps,Q_dps,R_dps,Phi_deg,Theta_deg,Psi_deg
3.77,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54982.2,1.80343,1745.94,1034.33,606.503,359.303,32.174,573.533,968.123,389.97,0.00028679,191.984,437.115,629.099,11.3918,0.516985,0,0,-0.182942,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-7117.51,0,-4928.01,0,0,0,10188.6,0,0,-97.4128,0,11061.1,0,58161.1,0,0,0,0,0,0,0,0,58161.1,0,-175.858,0,893.682,0,56.856,0,0,29.4703,0,1710.67,0,349.322,0,29.4703,0,0,11.3562,0
3.775,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54982.2,1.80346,1745.97,1034.34,606.513,359.309,32.174,573.533,968.123,389.97,0.000286791,191.984,437.129,629.114,11.5413,0.521656,0,0,-0.185036,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-7098.73,0,-5401.39,0,0,0,10188.6,0,0,-119.749,0,10579.5,0,55333.3,0,0,0,0,0,0,0,0,55333.3,0,-179.912,0,900.771,0,54.0917,0,0,29.7407,0,1709.77,0,353.826,0,29.7407,0,0,11.5049,0
3.78,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54982.1,1.80349,1746,1034.36,606.523,359.315,32.174,573.533,968.123,389.97,0.000286792,191.985,437.143,629.128,11.692,0.526083,0,0,-0.187047,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-7077.34,0,-5878.77,0,0,0,10188.6,0,0,-139.818,0,10093.7,0,52484.4,0,0,0,0,0,0,0,0,52484.4,0,-183.938,0,907.42,0,51.3067,0,0,29.9973,0,1708.85,0,358.363,0,29.9973,0,0,11.6549,0
3.785,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54982.1,1.80351,1746.02,1034.37,606.532,359.32,32.174,573.533,968.123,389.97,0.000286793,191.985,437.157,629.142,11.8439,0.530265,0,0,-0.188973,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-7053.27,0,-6359.89,0,0,0,10188.6,0,0,-157.548,0,9604.03,0,49615.6,0,0,0,0,0,0,0,0,49615.6,0,-187.933,0,913.627,0,48.5022,0,0,30.2398,0,1707.91,0,362.932,0,30.2398,0,0,11.8061,0
3.79,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54982,1.80354,1746.05,1034.39,606.542,359.326,32.174,573.533,968.123,389.97,0.000286793,191.986,437.17,629.156,11.9969,0.534199,0,0,-0.190813,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-7026.47,0,-6844.54,0,0,0,10188.6,0,0,-172.874,0,9110.64,0,46728.3,0,0,0,0,0,0,0,0,46728.3,0,-191.891,0,919.39,0,45.6798,0,0,30.4682,0,1706.95,0,367.529,0,30.4682,0,0,11.9584,0
3.795,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54982,1.80356,1746.07,1034.4,606.55,359.331,32.174,573.533,968.123,389.97,0.000286794,191.986,437.183,629.169,12.151,0.537884,0,0,-0.192567,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6996.92,0,-7332.46,0,0,0,10188.6,0,0,-185.731,0,8613.8,0,43823.9,0,0,0,0,0,0,0,0,43823.9,0,-195.807,0,924.708,0,42.8405,0,0,30.6824,0,1705.97,0,372.152,0,30.6824,0,0,12.1119,0
3.8,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.9,1.80358,1746.09,1034.41,606.559,359.336,32.174,573.533,968.123,389.97,0.000286795,191.987,437.195,629.182,12.3061,0.54132,0,0,-0.194234,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6964.57,0,-7823.43,0,0,0,10188.6,0,0,-196.064,0,8113.73,0,40903.7,0,0,0,0,0,0,0,0,40903.7,0,-199.678,0,929.578,0,39.9858,0,0,30.8823,0,1704.97,0,376.8,0,30.8823,0,0,12.2663,0
3.805,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.9,1.80361,1746.11,1034.43,606.567,359.341,32.174,573.533,968.123,389.97,0.000286795,191.987,437.207,629.194,12.4621,0.544504,0,0,-0.195813,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6929.38,0,-8317.18,0,0,0,10188.6,0,0,-203.817,0,7610.7,0,37969,0,0,0,0,0,0,0,0,37969,0,-203.497,0,934,0,37.117,0,0,31.0679,0,1703.96,0,381.47,0,31.0679,0,0,12.4216,0
3.81,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.8,1.80363,1746.13,1034.44,606.575,359.346,32.174,573.533,968.123,389.97,0.000286796,191.988,437.219,629.206,12.6189,0.547435,0,0,-0.197304,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6891.34,0,-8813.49,0,0,0,10188.6,0,0,-208.944,0,7104.94,0,35021.2,0,0,0,0,0,0,0,0,35021.2,0,-207.26,0,937.972,0,34.2354,0,0,31.2391,0,1702.92,0,386.16,0,31.2391,0,0,12.5778,0
3.815,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.8,1.80365,1746.15,1034.45,606.583,359.35,32.174,573.533,968.123,389.97,0.000286797,191.988,437.23,629.218,12.7765,0.550114,0,0,-0.198707,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6850.41,0,-9312.11,0,0,0,10188.6,0,0,-211.399,0,6596.71,0,32061.8,0,0,0,0,0,0,0,0,32061.8,0,-210.961,0,941.495,0,31.3423,0,0,31.3958,0,1701.86,0,390.867,0,31.3958,0,0,12.7348,0
3.82,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.7,1.80367,1746.17,1034.46,606.59,359.355,32.174,573.533,968.123,389.97,0.000286798,191.989,437.24,629.229,12.9348,0.552538,0,0,-0.20002,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6806.58,0,-9812.8,0,0,0,10188.6,0,0,-211.144,0,6086.24,0,29092,0,0,0,0,0,0,0,0,29092,0,-214.596,0,944.567,0,28.4391,0,0,31.538,0,1700.79,0,395.59,0,31.538,0,0,12.8925,0
3.825,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.7,1.80369,1746.19,1034.47,606.598,359.359,32.174,573.533,968.123,389.97,0.000286798,191.989,437.251,629.24,13.0937,0.554707,0,0,-0.201244,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6759.84,0,-10315.3,0,0,0,10188.6,0,0,-208.145,0,5573.78,0,26113.2,0,0,0,0,0,0,0,0,26113.2,0,-218.16,0,947.188,0,25.5272,0,0,31.6656,0,1699.7,0,400.326,0,31.6656,0,0,13.0508,0
3.83,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.6,1.8037,1746.21,1034.48,606.604,359.363,32.174,573.533,968.123,389.97,0.000286799,191.99,437.26,629.25,13.2532,0.556621,0,0,-0.202378,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6710.18,0,-10819.4,0,0,0,10188.6,0,0,-202.373,0,5059.6,0,23126.8,0,0,0,0,0,0,0,0,23126.8,0,-221.647,0,949.359,0,22.6078,0,0,31.7787,0,1698.59,0,405.073,0,31.7787,0,0,13.2097,0
3.835,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.5,1.80372,1746.23,1034.49,606.611,359.367,32.174,573.533,968.123,389.97,0.0002868,191.99,437.27,629.26,13.4131,0.558278,0,0,-0.203421,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6657.59,0,-11324.8,0,0,0,10188.6,0,0,-193.803,0,4543.93,0,20134.2,0,0,0,0,0,0,0,0,20134.2,0,-225.053,0,951.08,0,19.6824,0,0,31.8771,0,1697.47,0,409.828,0,31.8771,0,0,13.3691,0
3.84,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.5,1.80374,1746.24,1034.5,606.617,359.37,32.174,573.533,968.123,389.97,0.000286801,191.991,437.279,629.269,13.5735,0.559679,0,0,-0.204374,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6602.07,0,-11831.3,0,0,0,10188.6,0,0,-182.417,0,4027.03,0,17136.8,0,0,0,0,0,0,0,0,17136.8,0,-228.372,0,952.351,0,16.7523,0,0,31.9608,0,1696.33,0,414.59,0,31.9608,0,0,13.5289,0
3.845,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.4,1.80375,1746.25,1034.51,606.623,359.374,32.174,573.533,968.123,389.97,0.000286801,191.991,437.287,629.278,13.7341,0.560824,0,0,-0.205235,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6543.64,0,-12338.6,0,0,0,10188.6,0,0,-168.201,0,3509.14,0,14135.9,0,0,0,0,0,0,0,0,14135.9,0,-231.599,0,953.174,0,13.8187,0,0,32.0299,0,1695.17,0,419.356,0,32.0299,0,0,13.689,0
3.85,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.4,1.80377,1746.27,1034.52,606.628,359.377,32.174,573.533,968.123,389.97,0.000286802,191.992,437.295,629.287,13.895,0.561711,0,0,-0.206006,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6482.3,0,-12846.5,0,0,0,10188.6,0,0,-151.146,0,2990.52,0,11133,0,0,0,0,0,0,0,0,11133,0,-234.73,0,953.548,0,10.8832,0,0,32.0843,0,1693.99,0,424.124,0,32.0843,0,0,13.8495,0
3.855,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.3,1.80378,1746.28,1034.53,606.633,359.38,32.174,573.533,968.123,389.97,0.000286803,191.992,437.302,629.295,14.0561,0.562342,0,0,-0.206684,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6418.08,0,-13354.7,0,0,0,10188.6,0,0,-131.249,0,2471.43,0,8129.35,0,0,0,0,0,0,0,0,8129.35,0,-237.759,0,953.477,0,7.94693,0,0,32.1241,0,1692.81,0,428.891,0,32.1241,0,0,14.0101,0
3.86,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.3,1.80379,1746.29,1034.53,606.638,359.383,32.174,573.533,968.123,389.97,0.000286804,191.993,437.309,629.302,14.2173,0.562716,0,0,-0.207271,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6350.99,0,-13863,0,0,0,10188.6,0,0,-108.512,0,1952.1,0,5126.4,0,0,0,0,0,0,0,0,5126.4,0,-240.681,0,952.96,0,5.01136,0,0,32.1491,0,1691.6,0,433.656,0,32.1491,0,0,14.1708,0
3.865,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.2,1.8038,1746.3,1034.54,606.643,359.386,32.174,573.533,968.123,389.97,0.000286805,191.993,437.316,629.309,14.3786,0.562833,0,0,-0.207767,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6281.07,0,-14371.2,0,0,0,10188.6,0,0,-82.9427,0,1432.8,0,2125.5,0,0,0,0,0,0,0,0,2125.5,0,-243.492,0,952,0,2.0778,0,0,32.1595,0,1690.38,0,438.416,0,32.1595,0,0,14.3316,0
3.87,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.2,1.80381,1746.31,1034.55,606.647,359.388,32.174,573.533,968.123,389.97,0.000286805,191.994,437.322,629.316,14.5398,0.562694,0,0,-0.20817,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6208.34,0,-14879,0,0,0,10188.6,0,0,-54.5524,0,913.762,0,-871.968,0,0,0,0,0,0,0,0,-871.968,0,-246.186,0,950.599,0,-0.852401,0,0,32.1553,0,1689.15,0,443.169,0,32.1553,0,0,14.4924,0
3.875,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981.1,1.80382,1746.32,1034.55,606.651,359.39,32.174,573.533,968.123,389.97,0.000286806,191.994,437.327,629.322,14.7009,0.562299,0,0,-0.208482,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6132.85,0,-15386.1,0,0,0,10188.6,0,0,-23.3591,0,395.248,0,-3864.64,0,0,0,0,0,0,0,0,-3864.64,0,-248.759,0,948.759,0,-3.77791,0,0,32.1364,0,1687.91,0,447.913,0,32.1364,0,0,14.6531,0
3.88,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981,1.80383,1746.33,1034.56,606.654,359.392,32.174,573.533,968.123,389.97,0.000286807,191.995,437.332,629.327,14.8618,0.561649,0,0,-0.208702,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6054.63,0,-15892.3,0,0,0,10188.6,0,0,10.6145,0,-122.499,0,-6851.14,0,0,0,0,0,0,0,0,-6851.14,0,-251.207,0,946.482,0,-6.6974,0,0,32.1029,0,1686.65,0,452.645,0,32.1029,0,0,14.8136,0
3.885,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54981,1.80384,1746.34,1034.56,606.657,359.394,32.174,573.533,968.123,389.97,0.000286808,191.995,437.337,629.332,15.0224,0.560744,0,0,-0.208829,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5973.74,0,-16397.5,0,0,0,10188.6,0,0,47.3405,0,-639.231,0,-9830.12,0,0,0,0,0,0,0,0,-9830.12,0,-253.524,0,943.772,0,-9.60953,0,0,32.0548,0,1685.39,0,457.364,0,32.0548,0,0,14.9739,0
3.89,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54980.9,1.80384,1746.34,1034.56,606.66,359.396,32.174,573.533,968.123,389.97,0.000286808,191.996,437.341,629.337,15.1827,0.559586,0,0,-0.208865,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5890.23,0,-16901.2,0,0,0,10188.6,0,0,86.7861,0,-1154.7,0,-12800.2,0,0,0,0,0,0,0,0,-12800.2,0,-255.707,0,940.631,0,-12.513,0,0,31.9923,0,1684.11,0,462.067,0,31.9923,0,0,15.1338,0
3.895,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54980.9,1.80385,1746.35,1034.57,606.663,359.397,32.174,573.533,968.123,389.97,0.000286809,191.996,437.344,629.341,15.3426,0.558174,0,0,-0.20881,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5804.16,0,-17403.4,0,0,0,10188.6,0,0,128.913,0,-1668.66,0,-15760.1,0,0,0,0,0,0,0,0,-15760.1,0,-257.75,0,937.062,0,-15.4064,0,0,31.9152,0,1682.82,0,466.752,0,31.9152,0,0,15.2934,0
3.9,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54980.8,1.80385,1746.35,1034.57,606.665,359.398,32.174,573.533,968.123,389.97,0.00028681,191.997,437.347,629.344,15.5021,0.556511,0,0,-0.208663,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5715.59,0,-17903.7,0,0,0,10188.6,0,0,173.679,0,-2180.88,0,-18708.4,0,0,0,0,0,0,0,0,-18708.4,0,-259.65,0,933.069,0,-18.2886,0,0,31.8238,0,1681.52,0,471.418,0,31.8238,0,0,15.4525,0
3.905,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54980.8,1.80385,1746.35,1034.57,606.666,359.399,32.174,573.533,968.123,389.97,0.000286811,191.997,437.35,629.347,15.6609,0.554596,0,0,-0.208424,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5624.58,0,-18401.9,0,0,0,10188.6,0,0,221.035,0,-2691.1,0,-21643.8,0,0,0,0,0,0,0,0,-21643.8,0,-261.403,0,928.655,0,-21.1581,0,0,31.718,0,1680.21,0,476.061,0,31.718,0,0,15.6111,0
3.91,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54980.7,1.80385,1746.35,1034.57,606.668,359.4,32.174,573.533,968.123,389.97,0.000286811,191.998,437.352,629.35,15.8192,0.552433,0,0,-0.208095,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5531.22,0,-18897.8,0,0,0,10188.6,0,0,270.929,0,-3199.09,0,-24564.9,0,0,0,0,0,0,0,0,-24564.9,0,-263.005,0,923.824,0,-24.0137,0,0,31.5979,0,1678.9,0,480.68,0,31.5979,0,0,15.7691,0
3.915,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54980.7,1.80386,1746.35,1034.57,606.669,359.401,32.174,573.533,968.123,389.97,0.000286812,191.998,437.353,629.352,15.9768,0.550021,0,0,-0.207675,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5435.57,0,-19391.2,0,0,0,10188.6,0,0,323.304,0,-3704.62,0,-27470.5,0,0,0,0,0,0,0,0,-27470.5,0,-264.451,0,918.58,0,-26.8541,0,0,31.4637,0,1677.58,0,485.273,0,31.4637,0,0,15.9264,0
3.92,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54980.6,1.80385,1746.35,1034.57,606.669,359.401,32.174,573.533,968.123,389.97,0.000286813,191.999,437.354,629.353,16.1336,0.547362,0,0,-0.207165,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5337.73,0,-19881.8,0,0,0,10188.6,0,0,378.098,0,-4207.43,0,-30359.3,0,0,0,0,0,0,0,0,-30359.3,0,-265.739,0,912.927,0,-29.678,0,0,31.3153,0,1676.25,0,489.838,0,31.3153,0,0,16.083,0
3.925,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54980.5,1.80385,1746.35,1034.57,606.67,359.401,32.174,573.533,968.123,389.97,0.000286814,191.999,437.355,629.354,16.2896,0.544458,0,0,-0.206564,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5237.76,0,-20369.4,0,0,0,10188.6,0,0,435.244,0,-4707.31,0,-33229.9,0,0,0,0,0,0,0,0,-33229.9,0,-266.864,0,906.869,0,-32.4842,0,0,31.1528,0,1674.91,0,494.372,0,31.1528,0,0,16.2388,0
3.93,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54980.5,1.80385,1746.35,1034.57,606.67,359.401,32.174,573.533,968.123,389.97,0.000286814,192,437.355,629.354,16.4446,0.541311,0,0,-0.205874,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5135.77,0,-20853.7,0,0,0,10188.6,0,0,494.671,0,-5204.02,0,-36081,0,0,0,0,0,0,0,0,-36081,0,-267.823,0,900.411,0,-35.2714,0,0,30.9765,0,1673.57,0,498.874,0,30.9765,0,0,16.3936,0
