Time_sec,ReferenceWingArea_ft2,ReferenceChord_ft,ReferenceSpan_ft,SpeedOfSound_SeaLevel_fps,StaticPressure_SeaLevel_psf,ThrustLimit_lbs,StabCommand_deg,AileronCommand_deg,RudderCommand_deg,Throttle_norm,AircraftWeight_lbs,CGx_pct,Ixx_slft,Iyy_slft,Izz_slft,Ixy_slft,Ixz_slft,Iyz_slft,AltitudeMeanSeaLevel_ft,MachNumber,TrueAirspeed_fps,TrueAirspeed_kt,EquivilantAirspeed_fps,EquivilantAirspeed_kt,AccelGravity_fts2,SpeedOfSound_kt,SpeedOfSound_fps,AirTemperature_r,AirDensity_slugft3,StaticPressure_psf,DynamicPressure_psf,TotalPressure_psf,Alpha_deg,Alpha_dot_dps,Beta_deg,Beta_dot_dps,Gamma_deg,CL0,CD0,CM0,CL_alpha,CD_alpha,CM_alpha,CL_alpha_dot,CM_alpha_dot,CL_q,CM_q,CL_m,CD_m,CM_m,CL_delta_stab,CM_delta_stab,CY_b,Cl_b,CN_b,Cl_p,CN_p,Cl_r,CN_r,Cl_delta_ail,CN_delta_ail,CY_rud,Cl_delta_rud,CN_delta_rud,Thrust_lb,Lon_FX_lbs,Lon_FY_lbs,Lon_FZ_lbs,LatDir_FX_lbs,LatDir_FY_lbs,LatDir_FZ_lbs,Propulsion_FX_lbs,Propulsion_FY_lbs,Propulsion_FZ_lbs,FX_lbs,FY_lbs,FZ_lbs,Lon_MX_ftlbs,Lon_MY_ftlbs,Lon_MZ_ftlbs,LatDir_MX_ftlbs,LatDir_MY_ftlbs,LatDir_MZ_ftlbs,Propulsion_MX_ftlbs,Propulsion_MY_ftlbs,Propulsion_MZ_ftlbs,MX_ftlbs,MY_ftlbs,MZ_ftlbs,U_dot_fps2,V_dot_fps2,W_dot_fps2,P_dot_dps2,Q_dot_dps2,R_dot_dps2,Phi_dot_dps,Theta_dot_dps,Psi_dot_dps,U_fps,V_fps,W_fps,P_dps,Q_dps,R_dps,Phi_deg,Theta_deg,Psi_deg
10.965,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987.1,1.79975,1742.63,1032.37,605.196,358.528,32.2,573.615,968.263,389.97,0.000286724,191.939,435.357,627.297,14.8444,0.00125719,0.0164633,-0.00918568,-0.0585145,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6017.78,0,-15834.3,0,-24.5311,0,10187.6,0,0,9.90658,120.149,-74.7627,0,-465.876,0,36.311,0,132.369,0,0,0,36.311,-465.876,132.369,-0.556334,-16.0074,2.04341,0.586145,-0.459573,0.128809,-1.37945,0.0702005,0.1812,1684.47,0.420689,446.465,-1.4257,0.0718059,0.174548,0.519088,14.7863,0.878346
10.97,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987.1,1.79975,1742.63,1032.37,605.196,358.528,32.2,573.615,968.263,389.97,0.000286724,191.939,435.358,627.297,14.8448,0.00121526,0.0138318,-0.00918574,-0.0585116,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6017.61,0,-15835.4,0,-20.61,0,10187.6,0,0,9.98001,122.172,-75.8674,0,-471.881,0,43.9106,0,111.582,0,0,0,43.9106,-471.881,111.582,-0.538535,-15.9997,1.97166,0.708837,-0.46545,0.108792,-1.37577,0.0678895,0.181733,1684.47,0.34069,446.475,-1.42215,0.0694786,0.175092,0.512209,14.7866,0.879255
10.975,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987.1,1.79975,1742.63,1032.37,605.196,358.528,32.2,573.615,968.263,389.97,0.000286724,191.939,435.358,627.297,14.8451,0.00117284,0.0112015,-0.00918135,-0.0585082,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6017.45,0,-15836.5,0,-16.6908,0,10187.6,0,0,10.0507,124.199,-76.9336,0,-477.655,0,51.4694,0,90.8062,0,0,0,51.4694,-477.655,90.8062,-0.520513,-15.9843,1.89911,0.830869,-0.471098,0.0887859,-1.37151,0.0655512,0.182162,1684.46,0.260769,446.484,-1.418,0.0671231,0.175536,0.505351,14.7869,0.880165
10.98,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987.1,1.79975,1742.63,1032.37,605.196,358.528,32.2,573.615,968.263,389.97,0.000286724,191.939,435.358,627.297,14.8454,0.00112995,0.00857378,-0.00917252,-0.0585041,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6017.29,0,-15837.5,0,-12.7754,0,10187.6,0,0,10.1185,126.228,-77.9606,0,-483.197,0,58.9838,0,70.0526,0,0,0,58.9838,-483.197,70.0526,-0.502277,-15.9612,1.82583,0.952185,-0.476514,0.0687994,-1.36666,0.0631868,0.182488,1684.46,0.180963,446.493,-1.41324,0.0647406,0.17588,0.498518,14.7872,0.881078
10.985,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987.1,1.79975,1742.63,1032.37,605.196,358.529,32.2,573.615,968.263,389.97,0.000286724,191.94,435.358,627.298,14.8457,0.00108662,0.00594984,-0.00915926,-0.0584995,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6017.14,0,-15838.5,0,-8.86558,0,10187.6,0,0,10.1836,128.258,-78.9483,0,-488.504,0,66.4502,0,49.331,0,0,0,66.4502,-488.504,49.331,-0.483836,-15.9305,1.75184,1.07273,-0.481696,0.0488426,-1.36124,0.0607973,0.182711,1684.46,0.10131,446.502,-1.40787,0.0623321,0.176124,0.491712,14.7875,0.881991
10.99,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987.1,1.79975,1742.63,1032.37,605.196,358.529,32.2,573.615,968.263,389.97,0.000286725,191.94,435.358,627.298,14.846,0.00104286,0.00333097,-0.0091416,-0.0584943,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6016.99,0,-15839.4,0,-4.96332,0,10187.6,0,0,10.2457,130.288,-79.8961,0,-493.575,0,73.8651,0,28.6513,0,0,0,73.8651,-493.575,28.6513,-0.465198,-15.892,1.67718,1.19244,-0.486643,0.0289251,-1.35525,0.0583839,0.182832,1684.46,0.0218502,446.51,-1.40191,0.0598989,0.176269,0.484936,14.7878,0.882906
10.995,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987.1,1.79975,1742.63,1032.37,605.196,358.529,32.2,573.615,968.263,389.97,0.000286725,191.94,435.358,627.298,14.8463,0.000998712,0.000718408,-0.00911955,-0.0584885,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6016.85,0,-15840.3,0,-1.07047,0,10187.6,0,0,10.305,132.317,-80.8037,0,-498.406,0,81.2251,0,8.02331,0,0,0,81.2251,-498.406,8.02331,-0.446372,-15.846,1.6019,1.31126,-0.491352,0.00905665,-1.34868,0.0559478,0.182851,1684.46,-0.0573799,446.518,-1.39536,0.0574421,0.176314,0.478192,14.7881,0.88382
11,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987.1,1.79975,1742.63,1032.37,605.196,358.529,32.2,573.615,968.263,389.97,0.000286725,191.94,435.358,627.298,14.8466,0.000954184,-0.00188659,-0.00909315,-0.0584821,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6016.72,0,-15841.2,0,2.81111,0,10187.6,0,0,10.3614,134.344,-81.6708,0,-502.997,0,88.5268,0,-12.543,0,0,0,88.5268,-502.997,-12.543,-0.427367,-15.7924,1.52602,1.42914,-0.495822,-0.0107532,-1.34156,0.05349,0.182767,1684.45,-0.136342,446.526,-1.38821,0.054963,0.176261,0.471484,14.7884,0.884734
11.005,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987.1,1.79975,1742.63,1032.37,605.197,358.529,32.2,573.615,968.263,389.97,0.000286725,191.94,435.359,627.298,14.8469,0.000909303,-0.00448277,-0.0090624,-0.0584751,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6016.59,0,-15842,0,6.67957,0,10187.6,0,0,10.4149,136.367,-82.4971,0,-507.346,0,95.7668,0,-33.0379,0,0,0,95.7668,-507.346,-33.0379,-0.408191,-15.7313,1.4496,1.54603,-0.500051,-0.0304951,-1.33388,0.0510118,0.182582,1684.45,-0.214999,446.533,-1.38048,0.0524627,0.176108,0.464815,14.7886,0.885647
11.01,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987.1,1.79975,1742.63,1032.37,605.197,358.529,32.2,573.615,968.263,389.97,0.000286725,191.94,435.359,627.299,14.8471,0.000864092,-0.00706892,-0.00902735,-0.0584676,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6016.47,0,-15842.8,0,10.5331,0,10187.6,0,0,10.4654,138.386,-83.2822,0,-511.452,0,102.942,0,-53.4517,0,0,0,102.942,-511.452,-53.4517,-0.388854,-15.6628,1.37266,1.66186,-0.504038,-0.0501593,-1.32564,0.0485143,0.182295,1684.45,-0.293313,446.54,-1.37217,0.0499426,0.175857,0.458187,14.7889,0.886558
11.015,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987,1.79975,1742.63,1032.37,605.197,358.529,32.2,573.615,968.263,389.97,0.000286725,191.94,435.359,627.299,14.8473,0.000818574,-0.00964379,-0.00898801,-0.0584595,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6016.36,0,-15843.6,0,14.3698,0,10187.6,0,0,10.513,140.399,-84.0259,0,-515.312,0,110.048,0,-73.7746,0,0,0,110.048,-515.312,-73.7746,-0.369364,-15.5868,1.29526,1.7766,-0.507781,-0.0697367,-1.31685,0.0459986,0.181908,1684.45,-0.371247,446.547,-1.36329,0.0474036,0.175509,0.451602,14.7891,0.887468
11.02,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987,1.79975,1742.63,1032.37,605.197,358.529,32.2,573.615,968.263,389.97,0.000286725,191.94,435.359,627.299,14.8476,0.000772772,-0.0122062,-0.00894443,-0.0584509,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6016.25,0,-15844.3,0,18.1879,0,10187.6,0,0,10.5575,142.406,-84.7278,0,-518.927,0,117.083,0,-93.9972,0,0,0,117.083,-518.927,-93.9972,-0.349731,-15.5036,1.21742,1.89017,-0.51128,-0.0892178,-1.30753,0.043466,0.181421,1684.45,-0.448765,446.553,-1.35384,0.0448472,0.175063,0.445065,14.7893,0.888375
11.025,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987,1.79975,1742.63,1032.36,605.197,358.529,32.2,573.615,968.263,389.97,0.000286725,191.94,435.359,627.299,14.8478,0.000726709,-0.0147549,-0.00889663,-0.0584418,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6016.15,0,-15844.9,0,21.9856,0,10187.6,0,0,10.5991,144.406,-85.3879,0,-522.293,0,124.043,0,-114.11,0,0,0,124.043,-522.293,-114.11,-0.329964,-15.413,1.13919,2.00254,-0.514534,-0.108593,-1.29766,0.0409177,0.180834,1684.44,-0.52583,446.558,-1.34382,0.0422746,0.17452,0.438576,14.7895,0.889279
11.03,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987,1.79975,1742.63,1032.36,605.197,358.529,32.2,573.615,968.263,389.97,0.000286726,191.94,435.359,627.299,14.848,0.000680409,-0.0172887,-0.00884465,-0.0584321,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6016.05,0,-15845.5,0,25.7611,0,10187.6,0,0,10.6377,146.396,-86.0058,0,-525.411,0,130.925,0,-134.103,0,0,0,130.925,-525.411,-134.103,-0.310072,-15.3152,1.0606,2.11365,-0.517541,-0.127854,-1.28727,0.0383547,0.180147,1684.44,-0.602405,446.564,-1.33326,0.0396869,0.17388,0.43214,14.7897,0.89018
11.035,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987,1.79975,1742.63,1032.36,605.197,358.529,32.2,573.615,968.263,389.97,0.000286726,191.94,435.359,627.3,14.8482,0.000633894,-0.0198064,-0.00878853,-0.0584219,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.97,0,-15846.1,0,29.5127,0,10187.6,0,0,10.6732,148.377,-86.5814,0,-528.28,0,137.726,0,-153.967,0,0,0,137.726,-528.28,-153.967,-0.290063,-15.2102,0.981701,2.22344,-0.5203,-0.146991,-1.27635,0.0357784,0.179363,1684.44,-0.678456,446.569,-1.32214,0.0370854,0.173145,0.425758,14.7899,0.891076
11.04,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987,1.79975,1742.63,1032.36,605.197,358.529,32.2,573.615,968.263,389.97,0.000286726,191.94,435.359,627.3,14.8483,0.000587188,-0.0223069,-0.0087283,-0.0584113,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.88,0,-15846.6,0,33.2385,0,10187.6,0,0,10.7057,150.348,-87.1144,0,-530.899,0,144.443,0,-173.694,0,0,0,144.443,-530.899,-173.694,-0.269948,-15.0982,0.902527,2.33188,-0.522811,-0.165996,-1.26492,0.0331899,0.17848,1684.44,-0.753947,446.573,-1.31048,0.0344713,0.172315,0.419434,14.7901,0.891969
11.045,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987,1.79975,1742.63,1032.36,605.197,358.529,32.2,573.615,968.263,389.97,0.000286726,191.941,435.36,627.3,14.8485,0.000540313,-0.0247889,-0.00866401,-0.0584001,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.81,0,-15847.1,0,36.937,0,10187.6,0,0,10.7352,152.307,-87.6048,0,-533.267,0,151.072,0,-193.273,0,0,0,151.072,-533.267,-193.273,-0.249736,-14.9791,0.823119,2.43891,-0.525074,-0.184859,-1.25297,0.0305904,0.177501,1684.44,-0.828843,446.577,-1.29828,0.0318459,0.171391,0.413169,14.7902,0.892856
11.05,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987,1.79975,1742.63,1032.36,605.197,358.529,32.2,573.615,968.263,389.97,0.000286726,191.941,435.36,627.3,14.8486,0.000493294,-0.0272514,-0.0085957,-0.0583885,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.74,0,-15847.6,0,40.6062,0,10187.6,0,0,10.7616,154.253,-88.0523,0,-535.384,0,157.612,0,-212.696,0,0,0,157.612,-535.384,-212.696,-0.229435,-14.8531,0.743514,2.54448,-0.527088,-0.203571,-1.24052,0.0279812,0.176425,1684.44,-0.903109,446.581,-1.28556,0.0292105,0.170373,0.406966,14.7904,0.893738
11.055,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987,1.79975,1742.63,1032.36,605.197,358.529,32.2,573.615,968.263,389.97,0.000286726,191.941,435.36,627.301,14.8487,0.000446154,-0.0296932,-0.00852341,-0.0583764,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.68,0,-15848,0,44.2446,0,10187.6,0,0,10.7849,156.185,-88.4569,0,-537.248,0,164.058,0,-231.954,0,0,0,164.058,-537.248,-231.954,-0.209056,-14.7203,0.663752,2.64855,-0.528853,-0.222124,-1.22758,0.0253633,0.175254,1684.44,-0.97671,446.584,-1.27232,0.0265662,0.169263,0.400828,14.7905,0.894615
11.06,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987,1.79975,1742.63,1032.36,605.197,358.529,32.2,573.615,968.263,389.97,0.000286726,191.941,435.36,627.301,14.8489,0.000398915,-0.0321132,-0.0084472,-0.0583638,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.62,0,-15848.3,0,47.8505,0,10187.6,0,0,10.8052,158.102,-88.8186,0,-538.861,0,170.408,0,-251.038,0,0,0,170.408,-538.861,-251.038,-0.188607,-14.5807,0.583873,2.75107,-0.530368,-0.240509,-1.21415,0.0227381,0.173988,1684.44,-1.04961,446.587,-1.25856,0.0239144,0.16806,0.394758,14.7906,0.895485
11.065,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54987,1.79975,1742.63,1032.36,605.198,358.529,32.2,573.615,968.263,389.97,0.000286726,191.941,435.36,627.301,14.849,0.0003516,-0.0345101,-0.0083671,-0.0583509,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.57,0,-15848.7,0,51.4222,0,10187.6,0,0,10.8225,160.004,-89.1371,0,-540.222,0,176.659,0,-269.939,0,0,0,176.659,-540.222,-269.939,-0.168098,-14.4345,0.503915,2.852,-0.531634,-0.258718,-1.20023,0.0201067,0.172629,1684.43,-1.12179,446.59,-1.2443,0.0212562,0.166766,0.388757,14.7907,0.896348
11.07,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54986.9,1.79975,1742.63,1032.36,605.198,358.529,32.2,573.615,968.263,389.97,0.000286726,191.941,435.36,627.301,14.849,0.000304233,-0.0368831,-0.00828317,-0.0583375,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.53,0,-15848.9,0,54.958,0,10187.6,0,0,10.8366,161.889,-89.4125,0,-541.33,0,182.809,0,-288.648,0,0,0,182.809,-541.33,-288.648,-0.147539,-14.2816,0.423917,2.95128,-0.532651,-0.276742,-1.18585,0.0174704,0.171177,1684.43,-1.19319,446.592,-1.22955,0.018593,0.165383,0.382827,14.7908,0.897204
11.075,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54986.9,1.79975,1742.63,1032.36,605.198,358.529,32.2,573.615,968.263,389.97,0.000286727,191.941,435.36,627.301,14.8491,0.000256836,-0.0392309,-0.00819545,-0.0583237,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.5,0,-15849.2,0,58.4564,0,10187.6,0,0,10.8478,163.757,-89.6447,0,-542.187,0,188.854,0,-307.158,0,0,0,188.854,-542.187,-307.158,-0.126938,-14.1223,0.343918,3.04888,-0.533418,-0.294573,-1.171,0.0148304,0.169634,1684.43,-1.26381,446.593,-1.2143,0.0159259,0.16391,0.376972,14.7909,0.898052
11.08,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54986.9,1.79975,1742.63,1032.36,605.198,358.53,32.2,573.615,968.263,389.97,0.000286727,191.941,435.36,627.302,14.8492,0.000209432,-0.0415526,-0.00810402,-0.0583096,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.47,0,-15849.4,0,61.9158,0,10187.6,0,0,10.8558,165.606,-89.8338,0,-542.791,0,194.792,0,-325.459,0,0,0,194.792,-542.791,-325.459,-0.106305,-13.9565,0.263956,3.14475,-0.533937,-0.312203,-1.15569,0.0121878,0.167999,1684.43,-1.33359,446.595,-1.19858,0.0132562,0.162349,0.371194,14.7909,0.898892
11.085,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54986.9,1.79975,1742.63,1032.36,605.198,358.53,32.2,573.615,968.263,389.97,0.000286727,191.941,435.361,627.302,14.8492,0.000162045,-0.0438469,-0.00800891,-0.0582951,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.45,0,-15849.5,0,65.3346,0,10187.6,0,0,10.8608,167.435,-89.9797,0,-543.143,0,200.621,0,-343.543,0,0,0,200.621,-543.143,-343.543,-0.0856497,-13.7845,0.184069,3.23886,-0.534207,-0.329624,-1.13994,0.00954383,0.166276,1684.43,-1.40251,446.596,-1.18239,0.0105852,0.160701,0.365494,14.791,0.899723
11.09,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54986.9,1.79975,1742.63,1032.36,605.198,358.53,32.2,573.615,968.263,389.97,0.000286727,191.941,435.361,627.302,14.8493,0.000114695,-0.046113,-0.00791019,-0.0582802,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.43,0,-15849.6,0,68.7113,0,10187.6,0,0,10.8628,169.244,-90.0825,0,-543.245,0,206.338,0,-361.403,0,0,0,206.338,-543.245,-361.403,-0.0649814,-13.6063,0.104295,3.33115,-0.53423,-0.346827,-1.12374,0.00689979,0.164464,1684.43,-1.47054,446.596,-1.16573,0.00791401,0.158967,0.359875,14.791,0.900546
11.095,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54986.9,1.79975,1742.63,1032.36,605.198,358.53,32.2,573.615,968.263,389.97,0.000286727,191.941,435.361,627.302,14.8493,6.74066e-05,-0.0483498,-0.00780791,-0.058265,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.42,0,-15849.7,0,72.0442,0,10187.6,0,0,10.8617,171.032,-90.1422,0,-543.096,0,211.94,0,-379.029,0,0,0,211.94,-543.096,-379.029,-0.0443094,-13.4219,0.0246713,3.4216,-0.534006,-0.363806,-1.10712,0.00425684,0.162564,1684.43,-1.53765,446.596,-1.14862,0.00524398,0.157148,0.35434,14.791,0.901358
11.1,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17812,0,0,0.65305,16300,7,3549,58611,59669,0,0,0,54986.9,1.79975,1742.63,1032.36,605.198,358.53,32.2,573.615,968.263,389.97,0.000286727,191.941,435.361,627.302,14.8493,2.0201e-05,-0.0505563,-0.00770214,-0.0582495,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10187.6,-6015.42,0,-15849.7,0,75.3321,0,10187.6,0,0,10.8576,172.797,-90.1588,0,-542.697,0,217.426,0,-396.415,0,0,0,217.426,-542.697,-396.415,-0.0236432,-13.2316,-0.0547637,3.51016,-0.533535,-0.380552,-1.09008,0.00161617,0.160579,1684.43,-1.60381,446.596,-1.13107,0.0025763,0.155245,0.348889,14.791,0.902161
